         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5574(KikaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5610(KnownPiracyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5740(LA7PodcastIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5768(LBRYPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5776(LCIIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5817(LSMLTVEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5676(KuwoCategoryIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5717(KuwoSingerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8169(NiconicoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8221(NicovideoSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8742(PRXSeriesSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9832(RTBFIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10365(RedditIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10459(RokfinSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10908(SafariIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12266(TVPIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12421(TeacherTubeUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5870(LastFMPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5952(LecturioCourseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:5975(LemondeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6020(LifeEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6054(LimelightChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6075(LinkedInBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6136(LivestreamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6150(LivestreamShortenerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6185(LoomIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6212(LyndaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6266(MLBBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6386(MTVServicesEmbeddedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6415(MagellanTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6451(MailRuMusicSearchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6572(MedalTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6612(MedialaanIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6619(ThePlatformBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6671(MegaTVComEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6687(MegaphoneIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6853(MixchIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6860(MixchMovieIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6867(MixcloudBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6879(MixcloudPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6884(MixcloudPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6935(MonstercatIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:6954(MotherlessGroupIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7001(MoviewPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7015(MovingImageIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7043(MurrtubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7079(MusicdexAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7180(MyVidsterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7266(NBCOlympicsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7294(NBCSportsVPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7334(NDTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7355(NFBSeriesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7396(NFLPlusReplayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7430(NOSNLArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7534(NRKSkoleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7710(NationalGeographicTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7765(NebulaClassIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7773(NebulaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7822(NetEaseMusicAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7846(NetEaseMusicListIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7862(NetEaseMusicProgramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7921(NetversePlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7990(AppleDailyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:7998(NextMediaActionNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8044(NhkForSchoolSubjectIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8052(NhkRadioNewsPageIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8103(NickDeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8132(NiconicoChannelPlusChannelLivesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8349(NovaPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8382(NozIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8406(NuumBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8454(ORFIPTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8555(OneNewsNZIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8597(OnionStudiosIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8609(OpenRecCaptureIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8629(OpencastBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8728(PRXAccountIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8760(PRXStoryIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8869(ParamountPressExpressIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8876(ParlerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:8993(PeriscopeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9211(PlaytvakIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9390(PornFlipIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9514(PornotubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9855(RTL2IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9888(RTLLuTeleVODIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9909(RTRFMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:9981(RTVSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10011(RadLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10064(RadioCanadaAudioVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10092(RadioDeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10214(RaiPlayLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10333(RedGifsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10357(RedTubeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10390(ReverbNationIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10423(RinseFMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10443(RokfinChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10562(Rule34VideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10663(RuutuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10730(SBSCoKrAllvodProgramIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10752(SBSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10783(SRGSSRIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10798(SRGSSRPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10855(SVTPlayIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10881(SafariBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10956(SampleFocusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10963(SangiinIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:10986(SchoolTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11000(Screen9IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11042(AWSIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11069(SenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11106(ServusIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11129(SeznamZpravyArticleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11163(SharePointIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11176(ShemarooMeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11183(ShowRoomLiveIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11233(SimplecastEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11301(SkyItPlayerIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11307(SkyItVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11349(SkyBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11354(SkyNewsIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11361(SkyNewsStoryIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11397(SlideshareIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11441(SohuIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11504(SoundcloudPagedPlaylistBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11602(SouthParkLatIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11643(SpankBangPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11657(Sport5IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11709(SpreakerShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11803(SteamIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11822(StitcherShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11860(StreaksIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11874(StreamableIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11888(StretchInternetIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11895(StripchatIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11915(SubsplashPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11922(SubstackIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11929(SunPornoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11949(SverigesRadioPublicationIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11956(SwearnetEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:11985(TBSJPEpisodeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12042(TNAFlixNetworkEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12108(TV4IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12128(TV5UnisIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12166(TVAIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12213(TVLandIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12241(TVOpenGrEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12356(TapTapAppIntlIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12363(TapTapMomentIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12522(TeleQuebecEmissionIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12562(TeleTaskIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12688(CBSBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12723(AENetworksBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12785(NBCIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12813(TheWeatherChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12820(TheaterComplexTownBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12849(ThisOldHouseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12885(ThreeQSDNIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12927(TikTokIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12964(TikTokVMIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:12971(ToggleIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13033(TrailerAddictIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13087(TrovoChannelClipIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13117(TrtCocukVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13215(TuneInBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13287(TwentyThreeVideoIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13294(TwitCastingIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13536(UdemyIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13592(UnityIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13627(UstreamChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13669(VimeoBaseInfoExtractor)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13675(VHXEmbedIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13863(Vbox7IE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13618(UrortIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13877(VestiIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14196(VimeoLikesIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15028(AolIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15495(YoutubeYtBeIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13934(ViceShowIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:13995(VideoKenPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14016(VideocampusSachsenIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14068(VidflexIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14075(VidioBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14119(VidyardIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14126(ViewLiftBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14172(VimeoChannelIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14205(VimeoOndemandIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14213(VimeoProIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14238(VimeoWatchLaterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14286(ViuOTTIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14294(ViuOTTIndonesiaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14518(WalyTVIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14603(WebOfStoriesPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14872(WykopPostCommentIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14898(XHamsterIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14906(XHamsterUserIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14976(XimalayaBaseIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14981(XimalayaAlbumIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:14989(XimalayaIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15104(YandexMusicPlaylistIE)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:15120(YandexVideoIE)
